indicatorId,geoUnit,year,value,qualifier,magnitude
PTRHC.02.QUALIFIED,BWA,2013,21.0839900970459,UIS_EST,
PTRHC.02.QUALIFIED,BWA,2022,14.6729097366333,,
PTRHC.02.QUALIFIED,CHL,2014,27.80563926696777,,
PTRHC.02.QUALIFIED,CHL,2015,27.38101005554199,,
PTRHC.02.QUALIFIED,CHL,2016,26.58058929443359,,
PTRHC.02.QUALIFIED,CHL,2017,25.66127967834473,,
PTRHC.02.QUALIFIED,CHN,2015,22.54981994628906,,
PTRHC.02.QUALIFIED,CHN,2016,21.26350975036621,,
PTRHC.02.QUALIFIED,CHN,2017,20.17444038391113,,
PTRHC.02.QUALIFIED,CHN,2018,19.25353050231934,,
PTRHC.02.QUALIFIED,CHN,2019,18.34011077880859,,
PTRHC.02.QUALIFIED,CHN,2020,17.34424018859863,,
PTRHC.02.QUALIFIED,CHN,2021,16.78189086914063,,
PTRHC.02.QUALIFIED,CHN,2022,15.20742988586426,,
PTRHC.02.QUALIFIED,CHN,2023,14.35352993011475,,
PTRHC.02.QUALIFIED,CIV,2011,18.15969859017988,,
PTRHC.02.QUALIFIED,CIV,2012,19.25279123657047,,
PTRHC.02.QUALIFIED,CIV,2013,24.15090942382813,,
PTRHC.02.QUALIFIED,CIV,2014,24.60460090637207,,
PTRHC.02.QUALIFIED,CIV,2015,22.09197044372559,,
PTRHC.02.QUALIFIED,CIV,2016,22.95187950134277,,
PTRHC.02.QUALIFIED,CIV,2017,22.91740989685059,,
PTRHC.02.QUALIFIED,CIV,2018,21.09542083740234,,
PTRHC.02.QUALIFIED,CIV,2019,19.56196975708008,,
PTRHC.02.QUALIFIED,CIV,2020,23.87231063842773,,
PTRHC.02.QUALIFIED,CIV,2021,24.12187957763672,,
PTRHC.02.QUALIFIED,CIV,2022,24.04190063476563,,
PTRHC.02.QUALIFIED,CIV,2023,23.3555908203125,,
PTRHC.02.QUALIFIED,CMR,2015,32.5744514465332,,
PTRHC.02.QUALIFIED,CMR,2017,34.03610992431641,,
PTRHC.02.QUALIFIED,CMR,2022,88.91826629638672,,
PTRHC.02.QUALIFIED,CMR,2023,64.7614974975586,,
PTRHC.02.QUALIFIED,COD,2014,24.57416915893555,,
PTRHC.02.QUALIFIED,COD,2018,25.99790954589844,,
PTRHC.02.QUALIFIED,COD,2021,25.57249069213867,,
PTRHC.02.QUALIFIED,COD,2023,152.4994506835938,,
PTRHC.02.QUALIFIED,COG,2023,13.44641971588135,,
PTRHC.02.QUALIFIED,COK,2013,19,,
PTRHC.02.QUALIFIED,COK,2014,20,,
PTRHC.02.QUALIFIED,COK,2015,19.76922988891602,,
PTRHC.02.QUALIFIED,COK,2019,19.2608699798584,,
PTRHC.02.QUALIFIED,COK,2021,24.27778053283691,,
PTRHC.02.QUALIFIED,COK,2022,45.77777862548828,,
PTRHC.02.QUALIFIED,COK,2023,41.33332824707031,,
PTRHC.02.QUALIFIED,COL,2019,47.85723876953125,,
PTRHC.02.QUALIFIED,COL,2021,48.02688980102539,,
PTRHC.02.QUALIFIED,COL,2022,41.21028900146484,,
PTRHC.02.QUALIFIED,COM,2017,46.17549896240234,,
PTRHC.02.QUALIFIED,CPV,2014,36.48104858398438,,
PTRHC.02.QUALIFIED,CPV,2016,60.59743881225586,,
PTRHC.02.QUALIFIED,CPV,2017,61.27177047729492,,
PTRHC.02.QUALIFIED,CPV,2018,55.13647079467773,,
PTRHC.02.QUALIFIED,CPV,2019,54.98860931396484,,
PTRHC.02.QUALIFIED,CPV,2020,56.71261978149414,,
PTRHC.02.QUALIFIED,CRI,2013,13.34805011749268,,
PTRHC.02.QUALIFIED,CRI,2014,13.65030002593994,,
PTRHC.02.QUALIFIED,CRI,2015,13.19775009155273,,
PTRHC.02.QUALIFIED,CRI,2016,12.36073017120361,,
PTRHC.02.QUALIFIED,CRI,2017,12.19622993469238,,
PTRHC.02.QUALIFIED,CRI,2018,13.36863994598389,,
PTRHC.02.QUALIFIED,CRI,2019,12.13930034637451,,
PTRHC.02.QUALIFIED,CRI,2020,11.16897964477539,,
PTRHC.02.QUALIFIED,CUB,2023,25.01308059692383,,
PTRHC.02.QUALIFIED,CYM,2019,7.451089859008789,,
PTRHC.02.QUALIFIED,CYM,2022,21.74193954467773,,
PTRHC.02.QUALIFIED,CYP,2017,14.40095043182373,,
PTRHC.02.QUALIFIED,CYP,2018,14.73361015319824,,
PTRHC.02.QUALIFIED,CYP,2019,14.08141040802002,,
PTRHC.02.QUALIFIED,CYP,2020,13.42372989654541,,
PTRHC.02.QUALIFIED,CYP,2021,12.99201011657715,,
PTRHC.02.QUALIFIED,DJI,2016,29.48611068725586,,
PTRHC.02.QUALIFIED,DJI,2018,14.40476036071777,,
PTRHC.02.QUALIFIED,DJI,2021,26.3351993560791,,
PTRHC.02.QUALIFIED,DJI,2022,25.882080078125,,
PTRHC.02.QUALIFIED,DJI,2023,23.81063079833984,,
PTRHC.02.QUALIFIED,DMA,2016,28.75861930847168,,
PTRHC.02.QUALIFIED,DMA,2022,15.11765003204346,,
PTRHC.02.QUALIFIED,DMA,2023,15.94118022918701,,
PTRHC.02.QUALIFIED,DOM,2013,31.06450080871582,,
PTRHC.02.QUALIFIED,DOM,2014,28.43304061889648,,
PTRHC.02.QUALIFIED,DOM,2015,22.00016021728516,,
PTRHC.02.QUALIFIED,DOM,2016,23.19733047485352,,
PTRHC.02.QUALIFIED,DOM,2017,23.26848030090332,,
PTRHC.02.QUALIFIED,DOM,2018,20.98996925354004,,
PTRHC.02.QUALIFIED,DOM,2019,21.03425979614258,,
PTRHC.02.QUALIFIED,DOM,2020,20.9158992767334,,
PTRHC.02.QUALIFIED,DOM,2021,17.75933074951172,,
PTRHC.02.QUALIFIED,DOM,2022,18.43210983276367,,
PTRHC.02.QUALIFIED,DOM,2023,16.98650932312012,,
PTRHC.02.QUALIFIED,DZA,2023,351.2297668457031,,
PTRHC.02.QUALIFIED,DZA,2024,391.0814514160156,,
PTRHC.02.QUALIFIED,ECU,2010,26.27290916442871,,
PTRHC.02.QUALIFIED,ECU,2011,26.64915084838867,,
PTRHC.02.QUALIFIED,ECU,2012,27.13400077819824,,
PTRHC.02.QUALIFIED,ECU,2013,27.27668952941895,,
PTRHC.02.QUALIFIED,ECU,2014,27.83246994018555,,
PTRHC.02.QUALIFIED,ECU,2015,25.83008003234863,,
PTRHC.02.QUALIFIED,ECU,2016,24.94359016418457,,
PTRHC.02.QUALIFIED,ECU,2017,23.30415916442871,,
PTRHC.02.QUALIFIED,ECU,2018,21.83024024963379,,
PTRHC.02.QUALIFIED,ECU,2019,20.93973922729492,,
PTRHC.02.QUALIFIED,ECU,2020,21.34692001342773,,
PTRHC.02.QUALIFIED,ECU,2021,22.43022918701172,,
PTRHC.02.QUALIFIED,ECU,2022,22.01671028137207,,
PTRHC.02.QUALIFIED,ECU,2023,20.6552906036377,,
PTRHC.02.QUALIFIED,EGY,2013,26.99039077758789,,
PTRHC.02.QUALIFIED,EGY,2016,26.93501091003418,,
PTRHC.02.QUALIFIED,EGY,2019,24.82678031921387,,
PTRHC.02.QUALIFIED,EGY,2020,25.28976058959961,,
PTRHC.02.QUALIFIED,EGY,2021,22.00884056091309,,
PTRHC.02.QUALIFIED,EGY,2022,23.83942985534668,,
PTRHC.02.QUALIFIED,EGY,2023,22.17951011657715,,
PTRHC.02.QUALIFIED,ERI,2013,67.17919158935547,,
PTRHC.02.QUALIFIED,ERI,2022,41.88779830932617,,
PTRHC.02.QUALIFIED,ESP,2013,13.91751956939697,,
PTRHC.02.QUALIFIED,ESP,2014,14.16012001037598,,
PTRHC.02.QUALIFIED,ESP,2015,14.0398998260498,,
PTRHC.02.QUALIFIED,ESP,2016,13.59595012664795,,
PTRHC.02.QUALIFIED,ESP,2017,13.44283008575439,,
PTRHC.02.QUALIFIED,ESP,2018,13.25374031066895,,
PTRHC.02.QUALIFIED,ESP,2019,12.98602962493896,,
PTRHC.02.QUALIFIED,ESP,2020,12.98281002044678,,
PTRHC.02.QUALIFIED,ESP,2021,12.06000995635986,,
PTRHC.02.QUALIFIED,ESP,2022,11.86756038665771,,
PTRHC.02.QUALIFIED,ESP,2023,11.48970031738281,,
PTRHC.02.QUALIFIED,FJI,2020,14.80296039581299,,
PTRHC.02.QUALIFIED,FJI,2021,12.51081282624907,,
PTRHC.02.QUALIFIED,FJI,2022,12.643906020558,,
PTRHC.02.QUALIFIED,FJI,2023,16.12952060555088,,
PTRHC.02.QUALIFIED,FSM,2016,18.40179061889648,,
PTRHC.02.QUALIFIED,FSM,2017,16.96875,,
PTRHC.02.QUALIFIED,FSM,2018,20.48543689320388,,
PTRHC.02.QUALIFIED,FSM,2019,18.56756756756757,,
PTRHC.02.QUALIFIED,FSM,2020,14.12295081967213,,
PTRHC.02.QUALIFIED,FSM,2021,11.35064935064935,,
PTRHC.02.QUALIFIED,FSM,2022,11.20529801324503,,
PTRHC.02.QUALIFIED,FSM,2023,10.21192052980132,,
PTRHC.02.QUALIFIED,FSM,2024,12.36170212765957,,
PTRHC.02.QUALIFIED,GAB,2019,25.89148351648352,,
PTRHC.02.QUALIFIED,GHA,2014,82.90760040283203,,
PTRHC.02.QUALIFIED,GHA,2015,74.58270263671875,,
PTRHC.02.QUALIFIED,GHA,2018,52.79003143310547,,
PTRHC.02.QUALIFIED,GHA,2020,42.38742065429688,,
PTRHC.02.QUALIFIED,GHA,2021,46.91379928588867,,
PTRHC.02.QUALIFIED,GIB,2016,22.1842098236084,,
PTRHC.02.QUALIFIED,GIN,2012,95.92420282279143,,
PTRHC.02.QUALIFIED,GIN,2013,78.78788757324219,,
PTRHC.02.QUALIFIED,GIN,2014,88.87020111083984,,
PTRHC.02.QUALIFIED,GIN,2015,56.51913833618164,,
PTRHC.02.QUALIFIED,GIN,2016,63.71944046020508,,
PTRHC.02.QUALIFIED,GIN,2018,56.87149532710281,,
PTRHC.02.QUALIFIED,GIN,2019,58.70305272895467,,
PTRHC.02.QUALIFIED,GIN,2020,57.23117828369141,,
PTRHC.02.QUALIFIED,GIN,2021,41.66007618356612,,
PTRHC.02.QUALIFIED,GMB,2013,51.07676767676767,,
PTRHC.02.QUALIFIED,GMB,2014,55.80128205128205,,
PTRHC.02.QUALIFIED,GMB,2015,47.54235637779941,,
PTRHC.02.QUALIFIED,GMB,2016,49.55506172839506,,
PTRHC.02.QUALIFIED,GMB,2017,50.33446601941748,,
PTRHC.02.QUALIFIED,GMB,2018,48.04030944625407,,
PTRHC.02.QUALIFIED,GMB,2019,50.92348178137652,,
PTRHC.02.QUALIFIED,GMB,2020,48.47690014903129,,
PTRHC.02.QUALIFIED,GMB,2021,41.93936381709742,,
PTRHC.02.QUALIFIED,GMB,2022,39.88790740176668,,
PTRHC.02.QUALIFIED,GMB,2023,39.59413131900058,,
PTRHC.02.QUALIFIED,GMB,2024,38.76382457096159,,
PTRHC.02.QUALIFIED,GRD,2013,33.45872116088867,,
PTRHC.02.QUALIFIED,GRD,2014,30.47899055480957,,
PTRHC.02.QUALIFIED,GRD,2016,32.58332824707031,,
PTRHC.02.QUALIFIED,GRD,2022,23.38925933837891,,
PTRHC.02.QUALIFIED,GRD,2023,39.17647171020508,,
PTRHC.02.QUALIFIED,GUY,2010,16.32876712328767,,
PTRHC.02.QUALIFIED,GUY,2011,17.28670886075949,,
PTRHC.02.QUALIFIED,GUY,2012,17.09938650306749,,
PTRHC.02.QUALIFIED,GUY,2013,17.00589390962672,,
PTRHC.02.QUALIFIED,GUY,2014,15.93931731984829,,
PTRHC.02.QUALIFIED,GUY,2015,16.32865853658537,,
PTRHC.02.QUALIFIED,GUY,2016,16.25457767277023,,
PTRHC.02.QUALIFIED,GUY,2018,14.94409937888199,,
PTRHC.02.QUALIFIED,GUY,2019,14.35733622089876,,
